"AOI.Name","Trial","Stimulus","Category.Group","Index","Event.Start.Trial.Time","Event.End.Trial.Time","Event.Duration"
"Grid",24,"Folie21.jpg","Eye",22,7285.8,7361,75.3
NA,22,"Folie13.jpg","Eye",1,3703.4,4036.4,308.9
NA,3,"Folie25.jpg","Eye",1,114.2,172.8,58.4
NA,11,"Folie30.jpg","Eye",2,445.2,510.4,25.1
"Grid",19,"Folie2.jpg","Eye",18,7534.7,7630.8,91.8
"Fixation",12,"Folie4.jpg","Eye",2,261.1,354.5,75.3
NA,19,"Folie2.jpg","Eye",1,338.9,361.1,50.2
NA,10,"Folie23.jpg","Eye",5,1315.5,1314.1,33.4
NA,13,"Folie7.jpg","Eye",2,334.1,350.3,8.4
NA,21,"Folie10.jpg","Eye",12,4174.7,4181,8.3
"Grid",2,"Folie3.jpg","Eye",21,7289.4,7433.1,233.9
NA,10,"Folie23.jpg","Eye",16,4947.7,4958.1,16.7
NA,25,"Folie28.jpg","Eye",17,7925.1,7933.1,8.4
NA,15,"Folie8.jpg","Eye",14,4205.9,4188.6,33.4
"Grid",7,"Folie26.jpg","Eye",16,4557.7,4913.5,384.1
NA,3,"Folie25.jpg","Eye",21,7681.7,7685.8,8.5
"Grid",30,"Folie17.jpg","Eye",18,8076.2,8142.9,66.8
"Grid",3,"Folie25.jpg","Eye",23,6774.1,7120.9,325.7
NA,17,"Folie1.jpg","Eye",16,4888.3,4901.8,8.3
"Grid",21,"Folie10.jpg","Eye",9,3366.4,3630.4,217.1
"Grid",20,"Folie29.jpg","Eye",14,3756.6,3914.1,158.7
NA,9,"Folie16.jpg","Eye",17,6535.7,6566.8,16.7
"Grid",2,"Folie3.jpg","Eye",1,7.6,308.5,300.6
"Grid",29,"Folie15.jpg","Eye",18,5522.4,5714.4,200.4
"Grid",18,"Folie11.jpg","Eye",17,4860.7,5061.2,200.4
"Target Word",2,"Folie3.jpg","Eye",6,2557.2,2757.6,233.8
"Grid",16,"Folie27.jpg","Eye",30,7810.2,8043.3,252.3
"Fixation",2,"Folie3.jpg","Eye",4,610.5,1438.2,851.5
"Grid",7,"Folie26.jpg","Eye",21,5033.6,5236,167.1
NA,26,"Folie5.jpg","Eye",20,7752.6,7783,41.5
"Fixation",15,"Folie8.jpg","Eye",2,260.6,334.1,66.8
NA,25,"Folie28.jpg","Eye",2,265.9,340.7,41.8
NA,12,"Folie4.jpg","Eye",15,5336.9,5395,33.4
NA,21,"Folie10.jpg","Eye",9,3745.6,3805.8,8.4
NA,3,"Folie25.jpg","Eye",8,3517.3,3530.1,8.4
NA,28,"Folie6.jpg","Eye",6,2978,3006.7,16.7
NA,23,"Folie14.jpg","Information",1,0,NA,NA
NA,6,"Folie9.jpg","Eye",27,6367.6,6405.7,33.4
NA,21,"Folie10.jpg","Eye",26,8612.2,8605,25
NA,14,"Folie20.jpg","Eye",5,6759.9,6877.8,884.8
"Grid",9,"Folie16.jpg","Eye",14,8140.6,8332.6,192
NA,17,"Folie1.jpg","Eye",15,6070,6061,8.3
NA,28,"Folie6.jpg","Eye",14,4309.7,4326.8,33.4
"Grid",13,"Folie7.jpg","Eye",27,8048,9091.6,1043.8
NA,5,"Folie12.jpg","Eye",16,4742.9,4763.2,16.7
"Grid",23,"Folie14.jpg","Eye",14,4414.1,4564.8,158.6
NA,7,"Folie26.jpg","Eye",4,2315.2,2350.4,8.4
NA,13,"Folie7.jpg","Eye",2,809.3,898.9,8.4
"Grid",11,"Folie30.jpg","Eye",24,6352.4,6544.4,200.3
NA,6,"Folie9.jpg","Eye",1,0.6,95.4,91.9
NA,21,"Folie10.jpg","Eye",2,263.8,361.8,83.5
NA,5,"Folie12.jpg","Eye",9,3236.7,3267.1,33.4
NA,14,"Folie20.jpg","Eye",23,6122.1,6133.6,16.7
"Grid",8,"Folie22.jpg","Eye",27,8223.2,8465.8,275.6
"Target Word",30,"Folie17.jpg","Eye",4,2319.2,2468.1,116.9
NA,22,"Folie13.jpg","Eye",2,470,476.4,16.7
"Target Word",7,"Folie26.jpg","Eye",20,6196.4,6525.7,300.7
NA,5,"Folie12.jpg","Eye",4,1596.4,1619.3,8.3
"Grid",7,"Folie26.jpg","Eye",4,972.8,1343,325.6
"White Space",28,"Folie6.jpg","Eye",32,9007.1,9102.3,125.4
"Fixation",13,"Folie7.jpg","Eye",4,600.9,811.4,150.2
"Fixation",8,"Folie22.jpg","Eye",5,2157.3,2224.7,66.8
"Grid",11,"Folie30.jpg","Eye",13,3774.8,4006.4,233.8
"Grid",27,"Folie18.jpg","Eye",9,2967.4,3158,208.7
"Target Word",7,"Folie26.jpg","Eye",7,2400.9,2481.8,83.5
"Grid",13,"Folie7.jpg","Eye",9,3363.9,3504.2,133.6
"Grid",13,"Folie7.jpg","Eye",15,5398.8,5644.5,217.2
NA,10,"Folie23.jpg","Eye",19,6686.5,6675.4,8.4
"Grid",10,"Folie23.jpg","Eye",8,3096.9,3261.8,166.9
NA,21,"Folie10.jpg","Eye",1,4150.2,4476,325.7
NA,1,"Folie19.jpg","Eye",1,4734.4,5127.9,202.4
"Grid",7,"Folie26.jpg","Eye",19,5387.3,5602.7,242.1
"Grid",6,"Folie9.jpg","Information",26,7038.5,7177.3,116.9
"Target Word",5,"Folie12.jpg","Eye",22,5694.7,5801.1,91.8
NA,27,"Folie18.jpg","Eye",7,3260,3276.8,25.1
"Grid",30,"Folie17.jpg","Eye",21,6083.2,6667.5,567.4
NA,5,"Folie12.jpg","Eye",10,2845.9,2869.9,33.4
"Grid",8,"Folie22.jpg","Eye",11,3269.8,3467.4,217.2
NA,13,"Folie7.jpg","Eye",12,6242.2,6243.5,100.2
NA,25,"Folie28.jpg","Eye",2,526.5,540.4,16.7
"Grid",9,"Folie16.jpg","Eye",29,8003.9,8081.6,66.9
"Fixation",26,"Folie5.jpg","Eye",42,39298.4,40384,1144
NA,12,"Folie4.jpg","Eye",1,1216.3,1170.4,50.1
"Fixation",3,"Folie25.jpg","Eye",2,305.2,517.1,192.1
NA,18,"Folie11.jpg","Eye",20,4359.5,4362.9,8.3
NA,6,"Folie9.jpg","Eye",24,7569.4,7568.7,8.3
"Grid",12,"Folie4.jpg","Eye",20,7771,8936.7,1318.9
"Grid",26,"Folie5.jpg","Eye",10,4207.2,4547.6,383.7
NA,8,"Folie22.jpg","Eye",14,4193.6,4196.3,116.9
NA,16,"Folie27.jpg","Eye",16,5882.6,5906.4,16.7
NA,11,"Folie30.jpg","Eye",23,7733.5,7745.3,41.8
NA,9,"Folie16.jpg","Eye",9,3711.1,3761.2,83.6
NA,9,"Folie16.jpg","Eye",3,3607.5,4359,467.6
"Fixation",3,"Folie25.jpg","Eye",2,271.4,395.3,91.9
NA,18,"Folie11.jpg","Eye",6,2737.2,2790.7,25.1
"Grid",5,"Folie12.jpg","Eye",12,3873.4,4059.6,141.9
"Grid",14,"Folie20.jpg","Eye",25,6447.7,6698.3,258.7
NA,27,"Folie18.jpg","Eye",9,4022.6,4066.3,16.7
NA,3,"Folie25.jpg","Eye",15,6701.4,6709.8,16.7
NA,17,"Folie1.jpg","Eye",9,3175.1,3186.9,8.3
"Grid",18,"Folie11.jpg","Eye",29,8873.2,9078,200.5
"Fixation",2,"Folie3.jpg","Eye",3,533.2,2209.1,1669.3
NA,6,"Folie9.jpg","Eye",5,2256.6,2288.8,33.4
NA,27,"Folie18.jpg","Eye",17,6916.7,6945.9,8.4
NA,7,"Folie26.jpg","Eye",24,7065.6,7101.8,50.1
NA,7,"Folie26.jpg","Eye",5,2423.4,2434.3,41.8
NA,13,"Folie7.jpg","Eye",24,7528.9,7642.1,8.3
NA,2,"Folie3.jpg","Eye",23,7049.9,7080.7,58.5
"Grid",16,"Folie27.jpg","Eye",22,8038.7,8300.3,275.5
NA,3,"Folie25.jpg","Eye",16,4940.9,4994.8,16.7
"Grid",3,"Folie25.jpg","Eye",10,4393.4,4744,334
"Grid",16,"Folie27.jpg","Eye",4,2230.4,2364.4,133.6
NA,26,"Folie5.jpg","Eye",18,5204.1,5211.6,25.1
NA,7,"Folie26.jpg","Information",1,0,NA,NA
"Fixation",18,"Folie11.jpg","Eye",11,15877.9,16381.1,142.1
"Target Word",22,"Folie13.jpg","Eye",17,6467.1,7986.9,1097.4
"Grid",16,"Folie27.jpg","Eye",12,3255.7,3514.4,275.6
NA,17,"Folie1.jpg","Eye",8,2990,3008.3,8.4
NA,14,"Folie20.jpg","Eye",7,2244.7,2287.1,8.4
"Grid",18,"Folie11.jpg","Eye",10,4088.6,4167.8,91.9
NA,20,"Folie29.jpg","Eye",9,3066.7,3079.2,16.7
NA,1,"Folie19.jpg","Eye",2,1399,1850.1,1277.2
"Grid",5,"Folie12.jpg","Eye",18,4766,5020.6,300.7
NA,12,"Folie4.jpg","Eye",24,5776.6,5803.2,8.4
"Grid",27,"Folie18.jpg","Eye",24,5746.4,5957.5,233.9
"Grid",3,"Folie25.jpg","Eye",25,8801.5,8968.5,167
"Grid",1,"Folie19.jpg","Eye",14,5353.9,5794.1,584.3
NA,22,"Folie13.jpg","Eye",3,3663.2,4436.1,867.8
"Target Word",2,"Folie3.jpg","Eye",8,2583.3,2668.7,75.1
NA,5,"Folie12.jpg","Eye",22,6273.4,6307.5,16.7
NA,25,"Folie28.jpg","Eye",6,3358.6,3403.5,33.8
NA,20,"Folie29.jpg","Eye",1,262.7,303.1,41.8
NA,25,"Folie28.jpg","Eye",28,7301.7,7292.9,8.4
"Fixation",19,"Folie2.jpg","Eye",3,394.8,607.9,217.1
NA,8,"Folie22.jpg","Eye",8,3290.1,3298.5,16.7
"Target Word",8,"Folie22.jpg","Eye",7,2578.2,3406.8,1578.1
"Grid",16,"Folie27.jpg","Eye",10,2264.4,2405.3,142.1
NA,10,"Folie23.jpg","Eye",14,6100.2,6121.1,8.6
NA,3,"Folie25.jpg","Eye",6,4322.6,4327.3,16.7
NA,11,"Folie30.jpg","Eye",5,7032.3,7039.9,150.3
"Target Word",10,"Folie23.jpg","Eye",26,8210.6,8748.5,500.9
NA,5,"Folie12.jpg","Eye",13,4160.6,4241.6,33.4
NA,15,"Folie8.jpg","Eye",16,6079.3,6087.2,58.5
"Grid",21,"Folie10.jpg","Eye",19,5227.6,5334.6,116.9
NA,7,"Folie26.jpg","Eye",30,8546.5,8546.1,41.8
NA,8,"Folie22.jpg","Eye",1,551.3,564.6,33.4
NA,15,"Folie8.jpg","Eye",6,2522,2556.5,33.4
NA,27,"Folie18.jpg","Eye",12,5167.8,5151.9,8.4
NA,4,"Folie24.jpg","Eye",15,5024.5,5099.2,91.8
NA,23,"Folie14.jpg","Eye",2,4927.7,5220.1,450.9
"Grid",17,"Folie1.jpg","Eye",6,2790.7,3276.7,400.8
NA,8,"Folie22.jpg","Eye",23,7800.5,7929.1,375.8
"Grid",21,"Folie10.jpg","Eye",16,7002.2,7126,136.1
"Fixation",10,"Folie23.jpg","Eye",26,8210.6,8748.5,292.2
NA,6,"Folie9.jpg","Eye",5,2793.3,2811.6,33.4
"Grid",18,"Folie11.jpg","Eye",45,20093.8,20411.7,83.5
"Target Word",19,"Folie2.jpg","Eye",6,2590.3,2907.7,317.4
NA,18,"Folie11.jpg","Eye",9,4613.2,4603,16.7
"Grid",10,"Folie23.jpg","Eye",25,6450.7,6559.3,91.9
NA,14,"Folie20.jpg","Eye",10,3986.7,3987.3,8.3
NA,18,"Folie11.jpg","Eye",20,4751.5,4763.5,8.4
"Grid",28,"Folie6.jpg","Eye",13,4319.8,4442.4,167
NA,27,"Folie18.jpg","Eye",19,6805.9,6837,50.1
NA,17,"Folie1.jpg","Eye",12,4604,4620.7,41.7
NA,9,"Folie16.jpg","Eye",8,5191.8,5244.2,8.7
"Fixation",4,"Folie24.jpg","Eye",3,727.4,1732.2,1027.1
"Grid",7,"Folie26.jpg","Eye",2,342.7,423.8,108.6
NA,9,"Folie16.jpg","Eye",1,217,248.4,25.1
"Grid",24,"Folie21.jpg","Eye",24,8884.3,9079.9,183.6
NA,21,"Folie10.jpg","Eye",17,3649.2,3678.2,16.7
NA,11,"Folie30.jpg","Eye",11,3031.4,3035.9,58.4
NA,9,"Folie16.jpg","Eye",20,6666.3,6712.4,8.4
NA,25,"Folie28.jpg","Eye",16,7607.8,7620.3,8.4
"Grid",28,"Folie6.jpg","Eye",26,7043,7126.1,125.2
"Grid",17,"Folie1.jpg","Eye",24,8764,9077.4,325.6
NA,17,"Folie1.jpg","Eye",9,4718.4,4723.2,8.3
NA,5,"Folie12.jpg","Eye",11,3676.4,3708.3,50.1
"Grid",28,"Folie6.jpg","Eye",8,3863.2,4063.5,200.4
"Grid",16,"Folie27.jpg","Eye",16,4943.9,8331.3,3005
"Fixation",28,"Folie6.jpg","Eye",3,759.3,2281,1482.3
"Grid",6,"Folie9.jpg","Eye",29,8863,9073.9,217
"Target Word",16,"Folie27.jpg","Eye",8,2599.4,2822,183.7
"Target Word",29,"Folie15.jpg","Eye",18,7246.3,7523.4,359.1
"Fixation",26,"Folie5.jpg","Eye",42,39265,39265,1144
"Grid",15,"Folie8.jpg","Eye",33,8630,8769.4,217.1
"Grid",2,"Folie3.jpg","Eye",10,4233.3,4438.7,200.4
NA,24,"Folie21.jpg","Eye",23,5470.2,5456.1,33.4
"Grid",23,"Folie14.jpg","Eye",27,8601,8985.3,383.9
NA,1,"Folie19.jpg","Eye",25,6784.5,6836,8.3
"Grid",8,"Folie22.jpg","Eye",18,4700.5,4927.5,217.2
NA,5,"Folie12.jpg","Eye",29,7895.8,7884.4,8.3
NA,18,"Folie11.jpg","Eye",14,6359.7,6383.2,8.3
NA,27,"Folie18.jpg","Eye",3,1017.1,1039.7,16.7
"Fixation",10,"Folie23.jpg","Eye",3,595.6,1349.4,793.5
"Grid",19,"Folie2.jpg","Eye",24,5948.7,6052.5,117
"Fixation",12,"Folie4.jpg","Eye",25,8150.7,8463.1,383.9
NA,10,"Folie23.jpg","Eye",9,3218.5,3227.3,8.3
NA,18,"Folie11.jpg","Eye",3,2235.9,2266.9,33.4
NA,22,"Folie13.jpg","Eye",11,4033.6,4048.8,8.4
"Grid",9,"Folie16.jpg","Eye",14,4088.5,4431,409.2
NA,5,"Folie12.jpg","Eye",8,3403.2,3408.6,8.4
NA,13,"Folie7.jpg","Eye",3,6767.6,6824.9,200.5
"Grid",18,"Folie11.jpg","Information",11,3119.9,3189,75.1
NA,7,"Folie26.jpg","Eye",4,1999.2,2039.9,8.3
"Grid",14,"Folie20.jpg","Eye",18,4871.7,4962,66.8
NA,3,"Folie25.jpg","Eye",27,8602.4,8625.3,8.4
"Grid",21,"Folie10.jpg","Eye",29,8488.8,8812.1,283.9
NA,14,"Folie20.jpg","Eye",21,7590.8,7605,25
"Grid",28,"Folie6.jpg","Eye",11,3067.5,3144.5,100.2
NA,20,"Folie29.jpg","Eye",12,3836.7,3872.1,8.4
"Grid",18,"Folie11.jpg","Eye",10,3288,3488.3,208.8
"Target Word",2,"Folie3.jpg","Eye",16,5772.6,7197.2,1235.4
"Grid",1,"Folie19.jpg","Eye",16,3968.8,4177.4,250.2
NA,8,"Folie22.jpg","Eye",11,3841.5,3858.8,8.4
"Fixation",18,"Folie11.jpg","Eye",3,560.8,1835.4,1227.2
"Grid",18,"Folie11.jpg","Eye",13,3478.9,3554,133.6
NA,26,"Folie5.jpg","Eye",18,5730.3,5753.8,83.5
NA,18,"Folie11.jpg","Eye",4,2246.3,2266.9,25.1
"Grid",7,"Folie26.jpg","Eye",10,3131.4,3273.2,158.7
"Grid",29,"Folie15.jpg","Eye",16,3600.1,3815,325.7
"Fixation",14,"Folie20.jpg","Eye",3,1170.4,2221.9,1068.8
NA,1,"Folie19.jpg","Eye",20,6007.4,6032.4,16.7
NA,23,"Folie14.jpg","Eye",7,3393.2,3419.8,16.7
"Grid",16,"Folie27.jpg","Eye",18,6507.2,6548.9,66.7
NA,8,"Folie22.jpg","Eye",7,2551.8,2567.2,8.3
"White Space",1,"Folie19.jpg","Eye",1,2889.2,3114.1,242.1
NA,20,"Folie29.jpg","Eye",24,8243.1,8282.2,25.4
"Grid",7,"Folie26.jpg","Eye",12,3177.2,3499.2,292.2
NA,22,"Folie13.jpg","Eye",8,2419.5,2429.8,8.4
NA,10,"Folie23.jpg","Eye",20,8823,8800.8,50.1
"Grid",11,"Folie30.jpg","Eye",18,5224.8,5380,91.9
"White Space",21,"Folie10.jpg","Eye",21,6234.7,6237.8,100.2
"Target Word",21,"Folie10.jpg","Eye",1,20.6,261.8,242.2
NA,13,"Folie7.jpg","Eye",10,3954.9,3964.5,33.4
"White Space",2,"Folie3.jpg","Eye",21,7246.1,7636.5,392.9
"Fixation",4,"Folie24.jpg","Eye",2,311.6,517.2,192
NA,10,"Folie23.jpg","Eye",2,376.1,406.1,8.3
"Target Word",8,"Folie22.jpg","Eye",1,4.4,194.1,192.1
"Grid",14,"Folie20.jpg","Eye",12,3983.8,4239.6,233.8
NA,15,"Folie8.jpg","Eye",25,6029.9,6044.5,16.7
"Fixation",2,"Folie3.jpg","Eye",3,496.8,1648.7,1194.2
NA,18,"Folie11.jpg","Eye",22,8187.2,8198.6,16.7
NA,24,"Folie21.jpg","Eye",12,3759.1,3772.6,16.7
NA,22,"Folie13.jpg","Eye",18,6834,6874.7,8.4
NA,20,"Folie29.jpg","Eye",18,5097.7,5110,16.7
NA,15,"Folie8.jpg","Eye",5,2717.5,2745.7,33.4
NA,25,"Folie28.jpg","Eye",27,8779.2,8800.8,8.3
"Target Word",23,"Folie14.jpg","Eye",14,5420.5,6076.9,768.6
"Grid",8,"Folie22.jpg","Eye",15,4296.2,4461.2,158.7
NA,11,"Folie30.jpg","Eye",13,4388.3,4385.5,16.7
NA,19,"Folie2.jpg","Eye",1,4481.8,5061.8,484.3
NA,3,"Folie25.jpg","Eye",3,7247.9,7975.4,125.7
NA,16,"Folie27.jpg","Information",1,0,NA,NA
NA,25,"Folie28.jpg","Eye",10,3218.5,3233.8,8.3
"Target Word",10,"Folie23.jpg","Eye",23,7964.9,8498.8,275.5
"Fixation",7,"Folie26.jpg","Eye",1,11.7,313.6,325.6
NA,12,"Folie4.jpg","Eye",18,7284.3,7302.6,16.7
NA,1,"Folie19.jpg","Eye",13,4411.6,4452.6,8.4
NA,8,"Folie22.jpg","Eye",7,3219.6,3216.9,16.7
"Target Word",7,"Folie26.jpg","Eye",13,3866.1,4332.2,242.1
NA,6,"Folie9.jpg","Eye",13,3388.7,3401.7,8.3
NA,8,"Folie22.jpg","Eye",24,7849.5,7871.8,41.8
NA,30,"Folie17.jpg","Eye",11,3495.3,3512.4,8.4
"Grid",1,"Folie19.jpg","Eye",20,5253.4,5477.9,208.8
NA,6,"Folie9.jpg","Eye",29,8922.7,8926.9,8.3
NA,26,"Folie5.jpg","Eye",10,4360,4368.3,8.3
NA,5,"Folie12.jpg","Eye",1,1873.2,1959.4,33.4
NA,18,"Folie11.jpg","Eye",16,8727.2,8828.8,8.4
NA,24,"Folie21.jpg","Eye",25,7277.2,7299.4,83.5
NA,15,"Folie8.jpg","Eye",10,3113.6,3140.9,41.8
"Grid",23,"Folie14.jpg","Eye",32,8586.3,8786,217
"Grid",13,"Folie7.jpg","Eye",15,5398.8,5590.2,175.4
"Fixation",23,"Folie14.jpg","Eye",22,7361.9,8757.8,208.8
NA,11,"Folie30.jpg","Eye",8,2924.4,2923,16.7
NA,28,"Folie6.jpg","Eye",15,4808,4794.4,8.3
"Fixation",16,"Folie27.jpg","Eye",3,438.6,503,83.5
"Grid",17,"Folie1.jpg","Eye",16,5755.8,6463.8,785.1
NA,2,"Folie3.jpg","Eye",5,2483.1,2508.5,8.3
NA,12,"Folie4.jpg","Eye",2,586.3,560.8,16.7
"Fixation",16,"Folie27.jpg","Eye",3,452,527.2,83.5
NA,28,"Folie6.jpg","Eye",9,3334,3348.9,16.7
NA,3,"Folie25.jpg","Eye",14,4615.2,4628.1,8.4
NA,29,"Folie15.jpg","Eye",19,4834.7,4850.3,8.4
NA,24,"Folie21.jpg","Eye",16,6430.8,6531.8,66.8
"Grid",11,"Folie30.jpg","Information",23,8439.3,8994.4,509.3
"Target Word",21,"Folie10.jpg","Eye",9,2596.9,2747.9,91.9
"Fixation",11,"Folie30.jpg","Eye",2,226.1,510,275.6
"Grid",14,"Folie20.jpg","Eye",8,2316.8,2459.3,150.4
NA,8,"Folie22.jpg","Eye",2,3947.7,4390,442.5
"Grid",10,"Folie23.jpg","Eye",18,5940.8,6393.8,434.2
NA,18,"Folie11.jpg","Eye",6,2054.8,2079.6,33.4
NA,6,"Folie9.jpg","Eye",23,7492.3,7502.2,8.8
NA,11,"Folie30.jpg","Eye",10,3768.7,3795.2,16.7
NA,26,"Folie5.jpg","Eye",4,2252.7,2308,133.6
NA,18,"Folie11.jpg","Eye",9,3222.7,3226.8,8.3
"Grid",10,"Folie23.jpg","Eye",13,3644.2,3863.5,192
NA,29,"Folie15.jpg","Eye",20,5695.5,5705.9,8.3
"Fixation",19,"Folie2.jpg","Eye",1,1.4,504.2,501.1
NA,26,"Folie5.jpg","Eye",2,6642.7,7377,901.7
"Grid",23,"Folie14.jpg","Eye",7,2526.7,2513.3,83.6
NA,24,"Folie21.jpg","Eye",1,247,284.1,33.4
"Grid",11,"Folie30.jpg","Eye",10,3177.6,3427.1,250.5
NA,15,"Folie8.jpg","Eye",9,1963.5,2015.9,66.8
"Grid",22,"Folie13.jpg","Eye",17,6526,6799,300.6
NA,11,"Folie30.jpg","Eye",8,3336.4,3345.8,16.7
NA,26,"Folie5.jpg","Eye",2,330.2,431.9,75.2
NA,13,"Folie7.jpg","Eye",22,7139.1,7145.8,8.3
NA,10,"Folie23.jpg","Eye",27,8159.1,8165.4,8.4
NA,23,"Folie14.jpg","Eye",4,2213.4,2281.3,66.8
"Grid",4,"Folie24.jpg","Eye",18,6313.4,6380.7,143.2
"Grid",1,"Folie19.jpg","Eye",7,2315.1,2386.4,66.8
NA,18,"Folie11.jpg","Eye",4,2283.3,2315.7,25
"Fixation",8,"Folie22.jpg","Eye",23,7147.9,7363.8,108.5
"Fixation",22,"Folie13.jpg","Eye",3,780.8,1280.7,484.5
"Grid",10,"Folie23.jpg","Eye",13,5252,5402.9,225.4
"Grid",21,"Folie10.jpg","Eye",13,3645.7,3730.7,75.2
NA,10,"Folie23.jpg","Eye",19,4699.4,4722.5,25.1
"Target Word",3,"Folie25.jpg","Eye",17,5241.5,5500.3,142.3
NA,3,"Folie25.jpg","Eye",16,5110.1,5102.4,8.3
"Grid",28,"Folie6.jpg","Eye",19,4848.5,5013.8,192.1
"Fixation",28,"Folie6.jpg","Eye",1,6.3,257.2,317.4
NA,3,"Folie25.jpg","Eye",16,5110.1,5149.7,16.7
"Fixation",18,"Folie11.jpg","Eye",30,29020.5,29842.1,67.3
"White Space",24,"Folie21.jpg","Eye",20,7561.4,7797.4,267.2
"Fixation",17,"Folie1.jpg","Eye",2,294.7,493.5,200.4
NA,13,"Folie7.jpg","Eye",20,8884.6,8873.2,8.3
NA,27,"Folie18.jpg","Eye",2,5310.8,5545.6,450.9
NA,17,"Folie1.jpg","Eye",17,8359.1,8363.2,8.4
NA,11,"Folie30.jpg","Eye",1,480.2,579.9,116.9
NA,10,"Folie23.jpg","Eye",6,1871.7,1888.7,8.3
NA,1,"Folie19.jpg","Eye",10,3311.5,3305.8,16.7
"Fixation",14,"Folie20.jpg","Eye",5,989.6,2214.5,1227.6
NA,12,"Folie4.jpg","Eye",17,5792.4,5835.8,16.7
NA,11,"Folie30.jpg","Eye",23,8387.6,8405.8,8.4
"Target Word",21,"Folie10.jpg","Eye",29,7891.2,8125.1,292.4
NA,18,"Folie11.jpg","Eye",33,30814.4,30931.1,8.3
"Grid",16,"Folie27.jpg","Eye",10,3754,4012.1,267.2
NA,28,"Folie6.jpg","Eye",25,6959.7,7001.6,16.7
"White Space",4,"Folie24.jpg","Eye",25,7896.3,8137.5,200.4
"Grid",22,"Folie13.jpg","Eye",25,5643,5800.5,133.6
"Grid",14,"Folie20.jpg","Eye",13,4110.1,4236.6,83.5
NA,6,"Folie9.jpg","Eye",23,7728.2,7741.5,8.4
"Grid",7,"Folie26.jpg","Eye",7,2675.2,2828.9,175.4
NA,19,"Folie2.jpg","Eye",3,1041.1,1051.2,16.7
NA,19,"Folie2.jpg","Eye",1,228,334.6,100.2
NA,17,"Folie1.jpg","Eye",1,3084.7,3628,475.9
"Grid",22,"Folie13.jpg","Eye",14,4640.6,4860,225.5
"Grid",21,"Folie10.jpg","Eye",11,3368.4,3516.7,141.9
"Grid",18,"Folie11.jpg","Eye",10,2823,2964.6,141.9
NA,2,"Folie3.jpg","Eye",17,5255.8,5281.2,16.7
NA,21,"Folie10.jpg","Eye",1,6488,6683.7,492.6
NA,9,"Folie16.jpg","Eye",24,7942.2,7992.3,41.8
NA,20,"Folie29.jpg","Eye",19,6301.5,6279.9,16.7
"Fixation",7,"Folie26.jpg","Eye",3,2011.4,2239.5,242.2
NA,5,"Folie12.jpg","Eye",16,4968.2,5005.2,33.4
"Target Word",19,"Folie2.jpg","Eye",7,2486.4,2682.7,192.1
NA,21,"Folie10.jpg","Eye",22,7285.8,7379.9,16.7
"Grid",23,"Folie14.jpg","Eye",5,3532.2,3804.2,259
NA,26,"Folie5.jpg","Eye",11,3926.6,3922.5,8.4
"Grid",13,"Folie7.jpg","Eye",26,8404.9,8625.1,167
"Grid",1,"Folie19.jpg","Eye",8,3030.4,3156.1,150.2
"Grid",4,"Folie24.jpg","Eye",28,6494.9,6903,467.5
"Grid",22,"Folie13.jpg","Eye",18,6843.4,7009.8,125.3
"Fixation",1,"Folie19.jpg","Eye",2,267.4,1606,1277.4
"Grid",7,"Folie26.jpg","Eye",17,5997.1,6258.7,317.4
NA,30,"Folie17.jpg","Eye",20,7126.9,7159.3,25
"Grid",29,"Folie15.jpg","Eye",21,5335.7,5826.3,476.1
NA,19,"Folie2.jpg","Eye",3,968.6,971.2,16.7
NA,1,"Folie19.jpg","Eye",10,3074.8,3087.1,16.7
NA,7,"Folie26.jpg","Eye",5,901.3,972.8,83.5
NA,12,"Folie4.jpg","Eye",9,2806.3,2831.8,33.4
NA,6,"Folie9.jpg","Eye",2,7653.7,8296.5,142
NA,3,"Folie25.jpg","Eye",16,5210.3,5244.8,41.7
NA,18,"Folie11.jpg","Eye",2,7335.5,7571.6,467.6
NA,4,"Folie24.jpg","Eye",11,3384.5,3376.2,16.7
"Target Word",10,"Folie23.jpg","Eye",16,4304.7,4694.5,350.7
"Grid",15,"Folie8.jpg","Eye",14,3757.5,3965.9,208.9
"Grid",10,"Folie23.jpg","Eye",17,4484.2,4600.4,150.3
NA,9,"Folie16.jpg","Eye",13,4012.1,4025.8,8.4
"Grid",20,"Folie29.jpg","Eye",14,4037.6,4364.7,367.3
"Target Word",23,"Folie14.jpg","Eye",5,2639.7,2970.4,325.7
NA,13,"Folie7.jpg","Eye",1,19.2,495.8,509.6
"Fixation",15,"Folie8.jpg","Eye",2,403.8,512.4,108.6
NA,25,"Folie28.jpg","Eye",21,8700.8,8744.7,50.1
"Grid",18,"Folie11.jpg","Eye",10,3251,3393,142
"Grid",8,"Folie22.jpg","Eye",20,6103.8,6292.4,158.7
NA,3,"Folie25.jpg","Eye",9,3613.8,3628.6,8.4
NA,9,"Folie16.jpg","Eye",18,6223.6,6237.8,8.3
NA,28,"Folie6.jpg","Eye",11,3861.7,3889.3,50.1
NA,3,"Folie25.jpg","Eye",12,5488,5506.4,16.7
NA,19,"Folie2.jpg","Eye",5,2269.3,2319.3,33.4
NA,10,"Folie23.jpg","Eye",21,7059.7,7088.2,41.7
NA,3,"Folie25.jpg","Eye",18,5939.9,5974.8,25.1
NA,18,"Folie11.jpg","Eye",8,2497.4,2517.6,33.4
